p_id,presTime,stim1,response,correct
37,400.0,yai,I don't know,0.0
37,400.0,wingu,I don't know,0.0
37,400.0,pipa,I don't know,0.0
37,10.0,rembo,I don't know,0.0
37,400.0,tumbili,I don't know,0.0
37,10.0,joko,I don't know,0.0
37,600.0,godoro,I don't know i,0.0
37,200.0,ndoo,I don't know,0.0
2,200.0,usingizi,basket,0.0
2,10.0,pipa,snow,0.0
2,600.0,lulu,snow,0.0
2,400.0,fagio,tommorow,0.0
2,10.0,ndoo,juice,0.0
2,600.0,joko,joke,0.0
2,400.0,iktisadi,blanket,0.0
2,10.0,roho,kind,0.0
2,600.0,goti,knee,1.0
2,10.0,maiti,wall,0.0
2,400.0,wingu,cloud,1.0
2,400.0,pombe,beer,1.0
2,400.0,buu,maggot,1.0
2,10.0,godoro,glasses,0.0
2,600.0,wasaa,water,0.0
2,200.0,sumu,poison,1.0
2,600.0,mbwa,market,0.0
2,400.0,kaa,snake,0.0
2,600.0,rembo,short,0.0
2,600.0,elimu,school,0.0
2,200.0,tabibu,taboo,0.0
2,200.0,theluji,bag,0.0
2,10.0,nyanya,tomato,1.0
2,400.0,malkia,bed,0.0
2,200.0,yai,egg,1.0
2,10.0,tumbili,jacket,0.0
2,200.0,zulia,zebra,0.0
2,200.0,dafina,painting,0.0
34,10.0,wingu,flight,0.0
34,10.0,iktisadi,economy,1.0
34,200.0,lulu,pearl,1.0
34,200.0,pipa,barrel,1.0
34,10.0,sumu,sleep,0.0
34,10.0,godoro,experience,0.0
34,400.0,usingizi,sleep,1.0
34,600.0,zulia,carpet,1.0
34,200.0,joko,kiln,1.0
34,200.0,nyanya,banana,0.0
34,200.0,elimu,science,1.0
34,600.0,buu,maggot,1.0
34,200.0,tumbili,monkey,1.0
34,200.0,dafina,fly,0.0
34,400.0,malkia,shovel,0.0
34,400.0,ndoo,bucket,1.0
34,10.0,kaa,key,0.0
34,600.0,mbwa,dog,1.0
34,600.0,tabibu,baskety,0.0
34,10.0,roho,knife,0.0
34,600.0,fagio,broom,1.0
34,400.0,theluji,snow,1.0
34,10.0,yai,egg,1.0
34,600.0,pombe,beer,1.0
34,400.0,rembo,red,0.0
34,400.0,goti,knee,1.0
34,600.0,wasaa,corpse,0.0
34,400.0,maiti,corpse,1.0
11,10.0,iktisadi,barrel,0.0
11,600.0,lulu,pearl,1.0
11,10.0,buu,maggot,1.0
11,600.0,elimu,science,1.0
11,400.0,mbwa,dog,1.0
11,400.0,yai,egg,1.0
11,600.0,goti,knee,1.0
11,400.0,ndoo,bucket,1.0
11,600.0,usingizi,sleep,1.0
11,10.0,pipa,barrel,1.0
11,200.0,dafina,treasure,1.0
11,400.0,roho,soul,1.0
11,10.0,theluji,snow,1.0
11,400.0,kaa,crab,1.0
11,200.0,maiti,queen,0.0
11,600.0,rembo,ornament,1.0
11,10.0,sumu,poison,1.0
11,600.0,tumbili,doctor,0.0
11,400.0,nyanya,tomato,1.0
11,200.0,malkia,queen,1.0
11,10.0,pombe,beer,1.0
11,200.0,godoro,mattress,1.0
11,400.0,joko,kiln,1.0
11,200.0,zulia,carpet,1.0
11,200.0,wasaa,leisure,1.0
11,600.0,fagio,broom,1.0
11,200.0,tabibu,monkey,0.0
11,10.0,wingu,cloud,1.0
22,10.0,pombe,pizza,0.0
22,10.0,zulia,clothes,0.0
22,200.0,maiti,corpse,1.0
22,200.0,yai,eye,0.0
22,200.0,usingizi,economy,0.0
22,10.0,fagio,food,0.0
22,400.0,godoro,boulder,0.0
22,600.0,iktisadi,economy,1.0
22,200.0,nyanya,funny,0.0
22,400.0,wasaa,yarn,0.0
22,400.0,buu,egg,0.0
22,200.0,dafina,beautiful,0.0
22,10.0,malkia,girl,0.0
22,600.0,sumu,poison,1.0
22,400.0,theluji,human,0.0
22,200.0,wingu,cloud,1.0
22,600.0,rembo,airplane,0.0
22,10.0,elimu,sick,0.0
22,600.0,tumbili,running,0.0
22,600.0,kaa,crab,1.0
22,600.0,joko,kiln,1.0
22,400.0,tabibu,soup,0.0
22,10.0,goti,child,0.0
22,400.0,mbwa,bad,0.0
22,200.0,roho,tree,0.0
22,600.0,ndoo,boy,0.0
22,400.0,pipa,meal,0.0
22,10.0,lulu,sleep,0.0
43,400.0,maiti,worm,0.0
43,200.0,wasaa,bucket,0.0
43,600.0,elimu,yarn,0.0
43,10.0,tabibu,mouse,0.0
43,200.0,nyanya,tomato,1.0
43,200.0,yai,bread,0.0
43,200.0,fagio,worrisome,0.0
43,10.0,iktisadi,kiln,0.0
43,400.0,godoro,road,0.0
43,400.0,lulu,moon,0.0
43,400.0,usingizi,carrot,0.0
43,200.0,dafina,moon,0.0
43,10.0,wingu,cloud,1.0
43,600.0,joko,affirm,0.0
43,200.0,buu,born,0.0
43,400.0,theluji,basket,0.0
43,400.0,kaa,mom,0.0
43,200.0,zulia,car,0.0
43,600.0,tumbili,house,0.0
43,10.0,pombe,sheet,0.0
43,10.0,mbwa,fish,0.0
43,600.0,goti,fish,0.0
43,10.0,pipa,cigar,0.0
43,600.0,malkia,pan,0.0
43,10.0,roho,shirt,0.0
43,600.0,rembo,house,0.0
43,600.0,sumu,tangible,0.0
43,400.0,ndoo,arrive,0.0
23,10.0,lulu,economic,0.0
23,400.0,yai,egg,1.0
23,200.0,elimu,bucket,0.0
23,200.0,theluji,weather,0.0
23,200.0,wasaa,leisure,1.0
23,400.0,kaa,maggot,0.0
23,200.0,mbwa,dog,1.0
23,600.0,ndoo,cow,0.0
23,10.0,tabibu,doctor,1.0
23,400.0,fagio,maggot,0.0
23,600.0,malkia,queen,1.0
23,10.0,maiti,leisure,0.0
23,600.0,zulia,crab,0.0
23,10.0,iktisadi,economy,1.0
23,400.0,sumu,poison,1.0
23,400.0,pipa,barrel,1.0
23,200.0,joko,kiln,1.0
23,600.0,wingu,bucket,0.0
23,400.0,rembo,bucket,0.0
23,600.0,nyanya,bucket,0.0
23,600.0,dafina,bucket,0.0
23,10.0,usingizi,bucket,0.0
23,600.0,roho,crab,0.0
23,400.0,buu,crab,0.0
23,200.0,pombe,bucket,0.0
23,200.0,tumbili,bucket,0.0
23,10.0,goti,knee,1.0
23,10.0,godoro,bucket,0.0
27,200.0,usingizi,economy,0.0
27,400.0,kaa,crab,1.0
27,200.0,yai,egg,1.0
27,600.0,zulia,carpet,1.0
27,10.0,dafina,curtain,0.0
27,600.0,rembo,ornament,1.0
27,400.0,elimu,science,1.0
27,400.0,malkia,queen,1.0
27,600.0,fagio,leisure,0.0
27,10.0,roho,soul,1.0
27,200.0,tabibu,doctor,1.0
27,400.0,joko,kiln,1.0
27,400.0,sumu,poison,1.0
27,10.0,iktisadi,monkey,0.0
27,10.0,buu,magot,0.0
27,10.0,wingu,cloud,1.0
27,10.0,theluji,monkey,0.0
27,600.0,godoro,whaty,0.0
27,600.0,goti,knee,1.0
27,10.0,lulu,pearl,1.0
27,200.0,maiti,time,0.0
27,400.0,nyanya,tomato,1.0
27,600.0,pipa,barrel,1.0
27,200.0,ndoo,bucket,1.0
27,600.0,tumbili,mask,0.0
27,200.0,pombe,brain,0.0
27,200.0,wasaa,dog,0.0
27,400.0,mbwa,dog,1.0
16,200.0,roho,gate,0.0
16,600.0,wingu,cloud,1.0
16,600.0,ndoo,basket,0.0
16,600.0,pombe,rock,0.0
16,200.0,dafina,house,0.0
16,400.0,usingizi,sleep,1.0
16,400.0,mbwa,dog,1.0
16,200.0,tumbili,cat,0.0
16,600.0,buu,maggot,1.0
16,400.0,pipa,pig,0.0
16,10.0,maiti,friend,0.0
16,400.0,joko,kiln,1.0
16,400.0,fagio,chair,0.0
16,10.0,lulu,sleep,0.0
16,400.0,elimu,educate,0.0
16,200.0,wasaa,wide,0.0
16,10.0,theluji,leader,0.0
16,10.0,goti,car,0.0
16,10.0,tabibu,table,0.0
16,200.0,nyanya,tomato,1.0
16,10.0,kaa,crab,1.0
16,400.0,iktisadi,elder,0.0
16,600.0,godoro,door,0.0
16,10.0,zulia,carnavel,0.0
16,200.0,malkia,dinner,0.0
16,200.0,sumu,sick,0.0
16,600.0,rembo,beautiful,0.0
16,600.0,yai,happy,0.0
6,600.0,maiti,corpse,1.0
6,10.0,pipa,barrel,1.0
6,200.0,dafina,treasure,1.0
6,400.0,yai,egg,1.0
6,600.0,elimu,science,1.0
6,400.0,mbwa,dog,1.0
6,200.0,wingu,sky,0.0
6,10.0,tumbili,monkey,1.0
6,200.0,malkia,queen,1.0
6,200.0,ndoo,maggot,0.0
6,400.0,buu,maggot,1.0
6,10.0,nyanya,tomato,1.0
6,10.0,wasaa,leisure,1.0
6,600.0,iktisadi,economy,1.0
6,200.0,rembo,don't know,0.0
6,10.0,roho,soul,1.0
6,600.0,lulu,pearl,1.0
6,600.0,sumu,whale,0.0
6,600.0,theluji,boy,0.0
6,10.0,pombe,bead,0.0
6,600.0,kaa,crab,1.0
6,200.0,zulia,carpet,1.0
6,200.0,fagio,car,0.0
6,400.0,goti,knee,1.0
6,10.0,usingizi,economic,0.0
6,400.0,tabibu,hair,0.0
6,400.0,godoro,basket,0.0
6,400.0,joko,kiln,1.0
5,200.0,tabibu,doctor,1.0
5,200.0,pombe,beer,1.0
5,10.0,nyanya,economy,0.0
5,200.0,malkia,queen,1.0
5,600.0,pipa,bucket,0.0
5,600.0,ndoo,dog,0.0
5,400.0,joko,kiln,1.0
5,10.0,maiti,science,0.0
5,600.0,wasaa,leisure,1.0
5,600.0,zulia,mattress,0.0
5,600.0,yai,egg,1.0
5,600.0,lulu,pearl,1.0
5,600.0,tumbili,doctor,0.0
5,200.0,buu,maggot,1.0
5,10.0,kaa,food,0.0
5,10.0,wingu,cloud,1.0
5,400.0,usingizi,science,0.0
5,400.0,mbwa,dog,1.0
5,10.0,sumu,monkey,0.0
5,400.0,roho,soul,1.0
5,200.0,iktisadi,carpet,0.0
5,10.0,dafina,carpet,0.0
5,200.0,goti,barrel,0.0
5,400.0,theluji,doctor,0.0
5,400.0,rembo,beer,0.0
5,400.0,fagio,jewelry,0.0
5,10.0,elimu,food,0.0
5,200.0,godoro,monkey,0.0
7,400.0,mbwa,dog,1.0
7,200.0,joko,kiln,1.0
7,400.0,wasaa,leisure,1.0
7,200.0,ndoo,cat,0.0
7,10.0,rembo,money,0.0
7,10.0,yai,spirit,0.0
7,10.0,fagio,chair,0.0
7,10.0,tumbili,doctor,0.0
7,200.0,malkia,queen,1.0
7,400.0,usingizi,economy,0.0
7,400.0,dafina,monkey,0.0
7,600.0,tabibu,doctor,1.0
7,600.0,wingu,cloud,1.0
7,600.0,roho,lawn,0.0
7,200.0,nyanya,light,0.0
7,400.0,iktisadi,economy,1.0
7,400.0,maiti,elephant,0.0
7,200.0,kaa,cran,0.0
7,200.0,pipa,green,0.0
7,600.0,godoro,dragon,0.0
7,10.0,goti,money,0.0
7,10.0,zulia,home,0.0
7,600.0,theluji,daughter,0.0
7,400.0,pombe,beer,1.0
7,10.0,elimu,never,0.0
7,200.0,lulu,key,0.0
7,600.0,buu,monkey,0.0
7,600.0,sumu,pig,0.0
39,200.0,iktisadi,economy,1.0
39,10.0,rembo,carpet,0.0
39,600.0,dafina,treasure,1.0
39,200.0,sumu,couch,0.0
39,200.0,roho,carpet,0.0
39,200.0,theluji,snow,1.0
39,600.0,zulia,house,0.0
39,10.0,ndoo,carpet,0.0
39,600.0,tumbili,monkey,1.0
39,10.0,pipa,barrel,1.0
39,10.0,mbwa,dog,1.0
39,400.0,goti,carpet,0.0
39,10.0,malkia,queen,1.0
39,600.0,buu,maggot,1.0
39,200.0,maiti,corpse,1.0
39,10.0,wasaa,house,0.0
39,200.0,wingu,cloud,1.0
39,400.0,godoro,carpet,0.0
39,600.0,joko,ring,0.0
39,400.0,yai,egg,1.0
39,600.0,nyanya,tomato,1.0
39,400.0,fagio,broom,1.0
39,200.0,lulu,house,0.0
39,400.0,usingizi,economy,0.0
39,400.0,tabibu,carpet,0.0
39,400.0,elimu,carpet,0.0
39,10.0,kaa,egg,0.0
39,600.0,pombe,beer,1.0
38,10.0,rembo,boat,0.0
38,400.0,dafina,treasure,1.0
38,400.0,joko,kiln,1.0
38,600.0,fagio,skirt,0.0
38,10.0,mbwa,dog,1.0
38,200.0,iktisadi,medicine,0.0
38,600.0,wingu,cloud,1.0
38,600.0,maiti,corpse,1.0
38,200.0,theluji,snow,1.0
38,600.0,pipa,barrel,1.0
38,10.0,zulia,queen,0.0
38,10.0,roho,soul,1.0
38,10.0,goti,water,0.0
38,400.0,nyanya,tomato,1.0
38,10.0,pombe,beer,1.0
38,600.0,godoro,potato,0.0
38,400.0,ndoo,chair,0.0
38,600.0,kaa,crab,1.0
38,400.0,lulu,pearl,1.0
38,400.0,tabibu,doctor,1.0
38,200.0,buu,egg,0.0
38,200.0,sumu,friend,0.0
38,600.0,malkia,queen,1.0
38,200.0,wasaa,leisure,1.0
38,200.0,usingizi,sleep,1.0
38,400.0,tumbili,donkey,0.0
38,10.0,yai,egg,1.0
38,200.0,elimu,monkey,0.0
17,10.0,dafina,barrel,0.0
17,200.0,usingizi,beer,0.0
17,10.0,buu,maggot,1.0
17,600.0,nyanya,doctor,0.0
17,400.0,wingu,plate,0.0
17,200.0,joko,kiln,1.0
17,10.0,lulu,not sure. Towel?,0.0
17,200.0,kaa,Maybe this one was kiln?,0.0
17,200.0,zulia,dog,0.0
17,600.0,elimu,science,1.0
17,400.0,roho,bucket,0.0
17,400.0,ndoo,market,0.0
17,600.0,godoro,I think this one was bucket.  Or maybe well?,0.0
17,600.0,goti,dish,0.0
17,10.0,wasaa,water,0.0
17,10.0,tabibu,house,0.0
17,400.0,pombe,I think it had something to do with food?,0.0
17,10.0,rembo,road,0.0
17,400.0,maiti,corn,0.0
17,200.0,iktisadi,chair,0.0
17,600.0,mbwa,I know I've seen the word.  Maybe this one was dog?,0.0
17,400.0,tumbili,water,0.0
17,600.0,malkia,Not sure?  Shop maybe?,0.0
17,200.0,theluji,pot,0.0
17,400.0,sumu,cloth,0.0
17,10.0,fagio,I genuinely don't remember.  Dirt?,0.0
17,600.0,yai,egg,1.0
17,200.0,pipa,Cat?,0.0
19,400.0,kaa,crab,1.0
19,200.0,wasaa,leisure,1.0
19,400.0,joko,kiln,1.0
19,400.0,nyanya,tomato,1.0
19,600.0,goti,goat,0.0
19,10.0,pipa,I don't know,0.0
19,600.0,lulu,I don't know,0.0
19,10.0,pombe,beer,1.0
19,10.0,buu,maggot,1.0
19,10.0,wingu,cloud,1.0
19,600.0,rembo,I don't know,0.0
19,400.0,roho,soul,1.0
19,10.0,sumu,ornament,0.0
19,200.0,godoro,I don't know,0.0
19,10.0,iktisadi,food,0.0
19,200.0,dafina,ornament,0.0
19,200.0,maiti,corpse,1.0
19,400.0,mbwa,dog,1.0
19,400.0,ndoo,dog,0.0
19,600.0,fagio,I don't know,0.0
19,600.0,tumbili,I don't know,0.0
19,400.0,yai,I don't know,0.0
19,200.0,malkia,I don't know,0.0
19,10.0,theluji,I don't know,0.0
19,200.0,tabibu,I don't know,0.0
19,200.0,zulia,I don't know,0.0
19,600.0,elimu,science,1.0
19,600.0,usingizi,I don't know,0.0
3,600.0,elimu,park,0.0
3,10.0,buu,one,0.0
3,10.0,ndoo,soul,0.0
3,600.0,wasaa,water,0.0
3,200.0,lulu,lock,0.0
3,10.0,iktisadi,doctor,0.0
3,200.0,sumu,red,0.0
3,200.0,nyanya,dog,0.0
3,400.0,kaa,cat,0.0
3,400.0,dafina,dophin,0.0
3,400.0,fagio,fast,0.0
3,200.0,godoro,gain,0.0
3,10.0,usingizi,using,0.0
3,10.0,tabibu,table,0.0
3,400.0,mbwa,marble,0.0
3,600.0,pombe,puppy,0.0
3,600.0,theluji,rested,0.0
3,400.0,joko,joke,0.0
3,600.0,wingu,window,0.0
3,10.0,maiti,marker,0.0
3,200.0,rembo,run,0.0
3,400.0,pipa,people,0.0
3,400.0,goti,gather,0.0
3,600.0,yai,yes,0.0
3,200.0,malkia,monster,0.0
3,200.0,zulia,zebra,0.0
3,600.0,roho,soul,1.0
3,10.0,tumbili,together,0.0
28,400.0,kaa,crab,1.0
28,200.0,fagio,broom,1.0
28,600.0,wingu,cloud,1.0
28,200.0,elimu,science,1.0
28,600.0,malkia,queen,1.0
28,10.0,buu,maggot,1.0
28,10.0,theluji,snow,1.0
28,400.0,roho,soul,1.0
28,200.0,sumu,science,0.0
28,10.0,dafina,treasure,1.0
28,200.0,pipa,kiln,0.0
28,600.0,goti,knee,1.0
28,200.0,lulu,pearl,1.0
28,600.0,maiti,corpse,1.0
28,200.0,rembo,economy,0.0
28,200.0,usingizi,sleep,1.0
28,400.0,wasaa,leisure,1.0
28,400.0,tabibu,doctor,1.0
28,10.0,nyanya,tomato,1.0
28,400.0,ndoo,log,0.0
28,600.0,iktisadi,economy,1.0
28,400.0,pombe,beer,1.0
28,10.0,zulia,boot,0.0
28,600.0,godoro,poison,0.0
28,10.0,tumbili,monkey,1.0
28,400.0,yai,egg,1.0
28,600.0,mbwa,dog,1.0
28,10.0,joko,poison,0.0
13,10.0,wingu,Place,0.0
13,10.0,iktisadi,Kick,0.0
13,10.0,dafina,Water,0.0
13,600.0,fagio,Yogurt,0.0
13,200.0,maiti,Ocean,0.0
13,400.0,kaa,Cap,0.0
13,10.0,buu,Blue,0.0
13,200.0,ndoo,Foot,0.0
13,200.0,usingizi,Skin,0.0
13,200.0,yai,Yes,0.0
13,600.0,zulia,Zoo,0.0
13,10.0,theluji,Clothing,0.0
13,600.0,rembo,Vacuum,0.0
13,400.0,nyanya,Mitten,0.0
13,10.0,roho,Red,0.0
13,600.0,tumbili,Cup,0.0
13,400.0,joko,Crack,0.0
13,400.0,sumu,Rice,0.0
13,400.0,elimu,Bird,0.0
13,200.0,pombe,Vest,0.0
13,600.0,goti,Animal,0.0
13,10.0,lulu,Lime,0.0
13,400.0,malkia,Car,0.0
13,200.0,wasaa,Sauce,0.0
13,600.0,pipa,Pig,0.0
13,400.0,mbwa,Run,0.0
13,600.0,godoro,Car,0.0
13,200.0,tabibu,Hut,0.0
26,10.0,pombe,beer,1.0
26,10.0,elimu,science,1.0
26,400.0,theluji,snow,1.0
26,400.0,wasaa,can't remember,0.0
26,600.0,tumbili,monkey,1.0
26,200.0,usingizi,sleep,1.0
26,600.0,joko,kiln,1.0
26,400.0,mbwa,dog,1.0
26,600.0,kaa,crab,1.0
26,400.0,pipa,barrel,1.0
26,400.0,buu,maggot,1.0
26,10.0,lulu,pearl,1.0
26,10.0,malkia,queen,1.0
26,10.0,goti,knee,1.0
26,400.0,godoro,mattress,1.0
26,10.0,fagio,broom,1.0
26,200.0,nyanya,tomato,1.0
26,200.0,roho,soul,1.0
26,400.0,tabibu,doctor,1.0
26,600.0,sumu,poison,1.0
26,600.0,rembo,cloud,0.0
26,200.0,dafina,treasure,1.0
26,200.0,yai,egg,1.0
26,10.0,zulia,carpet,1.0
26,600.0,iktisadi,economy,1.0
26,600.0,ndoo,bucket,1.0
26,200.0,wingu,cloud,1.0
26,200.0,maiti,corpse,1.0
8,400.0,malkia,queen,1.0
8,200.0,dafina,water,0.0
8,400.0,goti,harm,0.0
8,200.0,tumbili,race,0.0
8,200.0,nyanya,fool,0.0
8,600.0,mbwa,dog,1.0
8,600.0,tabibu,doctor,1.0
8,400.0,maiti,milk,0.0
8,10.0,wingu,dove,0.0
8,600.0,buu,knee,0.0
8,400.0,usingizi,duck,0.0
8,10.0,yai,yes,0.0
8,200.0,pipa,short,0.0
8,10.0,godoro,rock,0.0
8,200.0,lulu,prance,0.0
8,400.0,ndoo,sir,0.0
8,400.0,rembo,fan,0.0
8,200.0,elimu,none,0.0
8,600.0,fagio,river,0.0
8,600.0,pombe,turn,0.0
8,10.0,iktisadi,ransack,0.0
8,10.0,roho,fierce,0.0
8,600.0,wasaa,greeting,0.0
8,600.0,zulia,hut,0.0
8,400.0,theluji,bear,0.0
8,200.0,joko,fun,0.0
8,10.0,kaa,elbow,0.0
8,10.0,sumu,father,0.0
21,200.0,maiti,corpse,1.0
21,200.0,dafina,floor,0.0
21,600.0,malkia,economy,0.0
21,400.0,pipa,bean,0.0
21,10.0,fagio,broom,1.0
21,400.0,wasaa,water,0.0
21,600.0,yai,egg,1.0
21,600.0,kaa,car,0.0
21,200.0,elimu,queen,0.0
21,400.0,goti,bread,0.0
21,600.0,buu,no,0.0
21,200.0,nyanya,banana,0.0
21,10.0,pombe,wife,0.0
21,10.0,theluji,mayor,0.0
21,10.0,usingizi,intelligence,0.0
21,400.0,godoro,help,0.0
21,400.0,ndoo,sky,0.0
21,400.0,iktisadi,workplace,0.0
21,200.0,tabibu,family,0.0
21,600.0,lulu,pearl,1.0
21,10.0,sumu,food,0.0
21,10.0,roho,watch,0.0
21,600.0,tumbili,man,0.0
21,400.0,wingu,pray,0.0
21,10.0,joko,choice,0.0
21,200.0,mbwa,place,0.0
21,600.0,zulia,house,0.0
21,200.0,rembo,couch,0.0
41,400.0,roho,soul,1.0
41,600.0,kaa,crab,1.0
41,200.0,tabibu,blanket,0.0
41,600.0,iktisadi,Mattress,0.0
41,10.0,sumu,dog,0.0
41,600.0,joko,soul,0.0
41,600.0,wingu,cloud,1.0
41,10.0,tumbili,monkey,1.0
41,400.0,buu,bed,0.0
41,10.0,godoro,house,0.0
41,10.0,maiti,bad,0.0
41,200.0,nyanya,banana,0.0
41,600.0,theluji,food,0.0
41,10.0,elimu,cat,0.0
41,400.0,fagio,yogurt,0.0
41,400.0,ndoo,bicycle,0.0
41,200.0,zulia,home,0.0
41,400.0,malkia,child,0.0
41,200.0,dafina,queen,0.0
41,400.0,lulu,pants,0.0
41,200.0,rembo,daughter,0.0
41,10.0,mbwa,dog,1.0
41,10.0,pipa,chicken,0.0
41,200.0,pombe,potato,0.0
41,600.0,wasaa,water,0.0
41,600.0,usingizi,singing,0.0
41,400.0,yai,egg,1.0
41,200.0,goti,beef,0.0
40,600.0,godoro,mattress,1.0
40,400.0,theluji,snow,1.0
40,400.0,dafina,treasure,1.0
40,400.0,fagio,barrel,0.0
40,10.0,rembo,ornament,1.0
40,600.0,yai,egg,1.0
40,600.0,lulu,pearl,1.0
40,10.0,tumbili,monkey,1.0
40,400.0,malkia,queen,1.0
40,600.0,mbwa,dog,1.0
40,200.0,wasaa,leisure,1.0
40,10.0,ndoo,bucket,1.0
40,200.0,buu,maggot,1.0
40,200.0,kaa,crab,1.0
40,400.0,iktisadi,economy,1.0
40,200.0,nyanya,tomato,1.0
40,200.0,roho,soul,1.0
40,600.0,maiti,maggot,0.0
40,600.0,wingu,cloud,1.0
40,10.0,sumu,poison,1.0
40,600.0,usingizi,sleep,1.0
40,200.0,elimu,science,1.0
40,10.0,pombe,beer,1.0
40,10.0,zulia,carpet,1.0
40,400.0,pipa,science,0.0
40,10.0,joko,kiln,1.0
40,200.0,tabibu,doctor,1.0
40,400.0,goti,knee,1.0
33,200.0,elimu,science,1.0
33,200.0,mbwa,dog,1.0
33,200.0,pombe,beer,1.0
33,400.0,wingu,cloud,1.0
33,600.0,maiti,corpse,1.0
33,200.0,rembo,ornament,1.0
33,600.0,dafina,treasure,1.0
33,600.0,usingizi,sleep,1.0
